#  RA  Dec  l  b
209.568  44.4699  449.579  68.0836
208.654  45.2671  452.286  67.9192
207.242  28.3099  401.557  77.2209
211.704  -0.421636  339.325  57.0245
212.561  53.0384  458.818  60.2451
209.29  -15.2337  325.517  44.7355
212.13  8.98669  351.649  64.2946
210.353  25.7654  391.91  74.2909
210.866  6.08805  345.308  62.8713
212.779  19.0652  373.353  70.0162
210.128  44.7408  449.31  67.6127
208.768  4.87107  340.005  63.0662
210.24  57.5452  465.712  57.1991
210.444  54.1623  462.179  60.0415
211.279  57.8911  465.15  56.6219
208.604  0.762684  335.357  59.6087
208.079  20.0017  369.078  74.3535
214.796  47.2394  448.221  63.5443
208.998  38.6465  437.475  72.2637
208.38  17.7772  363.002  72.9029
210.96  -18.9734  325.715  40.6723
210.486  33.8022  420.963  73.436
214.319  -8.45478  336.238  48.785
207.239  24.5388  384.816  76.8095
210.223  61.4685  468.979  53.7391
210.005  26.1872  393.305  74.6602
212.817  59.3845  465.315  54.9301
209.373  10.3411  348.894  67.1124
207.297  40.5964  445.099  72.019
211.537  -10.5362  331.114  48.204
208.713  52.4961  462.174  62.0023
211.081  31.9548  414.243  73.4531
214.009  42.1611  439.456  67.123
209.34  38.641  436.955  72.049
209.134  1.36411  336.857  59.8757
208.795  3.08888  338.04  61.5356
209.411  40.8687  442.376  70.6468
213.106  21.4651  380.244  70.7247
213.991  20.8141  379.358  69.7168
211.753  56.8728  463.773  57.3565
209.285  -27.7928  320.249  32.8589
209.424  24.7417  387.529  74.925
209.299  39.3977  438.982  71.6307
209.017  59.5021  468.386  55.7646
210.715  52.5409  460.071  61.3026
209.596  24.8322  387.996  74.7923
210.17  13.2103  355.654  68.6539
209.753  52.0193  460.484  62.0645
208.213  32.6632  419.221  75.6033
211.285  20.7114  376.011  72.0008
211.194  36.9181  429.783  71.6807
209.89  -1.01535  335.88  57.4312
212.654  21.6978  380.451  71.2006
209.429  56.7401  465.7  58.1166
212.516  3.66996  345.021  59.9504
211.403  9.50998  351.237  65.1653
212.547  6.65524  348.911  62.2714
211.11  19.8214  373.204  71.7616
208.592  23.3044  381.349  75.2744
215.136  13.0046  363.203  64.83
211.374  51.5472  458.16  61.8726
211.481  -4.5067  335.371  53.6062
212.21  25.2139  390.994  72.546
208.018  51.5759  461.941  63.0114
210.97  -22.2525  324.218  37.6055
210.674  42.848  444.912  68.6406
211.513  43.1853  444.507  67.9567
212.203  41.8019  440.744  68.4242
208.099  37.5633  435.856  73.4666
210.376  64.3364  470.936  51.13
205.711  3.27194  332.391  63.1641
213.228  27.4811  398.74  71.9177
211.13  0.758762  339.585  58.3296
211.926  48.4411  453.233  64.0559
207.866  25.1553  387.961  76.3932
208.475  52.6161  462.571  61.9739
210.09  59.8574  467.816  55.2031
210.322  44.1231  447.901  67.955
209.227  28.9211  403.816  75.4525
209.946  33.5472  420.626  73.944
211.13  27.8278  399.618  73.7908
210.844  26.0047  393.01  73.8889
205.982  48.4066  460.806  66.4057
209.713  42.8686  446.277  69.145
210.704  38.6423  435.088  71.162
209.323  32.4133  417.198  74.7846
209.858  48.151  455.257  65.1618
210.043  20.0769  372.442  72.7703
211.041  55.2666  462.777  58.9252
211.229  27.954  400.077  73.7061
209.013  38.6478  437.457  72.2538
208.792  29.3475  405.639  75.8008
210.999  33.7222  420.229  73.0569
209.492  -12.3841  327.279  47.3171
212.226  21.6647  379.91  71.5597
211.384  35.2942  424.811  72.2181
210.049  23.4286  383.33  74.037
209.365  -10.8918  327.954  48.745
210.093  46.626  452.599  66.2363
211.764  51.279  457.405  61.9386
209.18  30.879  411.528  75.2572
209.142  26.095  392.558  75.416
209.905  31.4109  413.069  74.5457
211.244  41.5734  441.443  69.1323
209.711  25.6517  391.145  74.8436
214.664  27.3495  398.608  70.6368
213.016  52.3952  457.577  60.5831
210.621  -19.9323  324.873  39.8922
209.661  34.4423  423.946  73.849
210.35  39.1896  436.969  71.091
213.142  52.9843  458.196  60.0742
211.269  36.5002  428.502  71.8121
211.841  24.3933  388.074  72.7049
208.784  58.2332  467.563  56.9549
210.908  52.3297  459.618  61.4085
208.47  34.8043  426.629  74.5977
210.55  38.7086  435.462  71.2275
212.176  33.3784  418.179  72.2165
210.018  46.1068  451.841  66.6613
210.272  28.7307  402.928  74.5461
211.541  5.37754  345.537  61.899
212.534  62.8432  468.464  52.0193
209.285  11.3726  350.506  67.9443
211.163  2.53945  341.522  59.8065
208.611  57.8945  467.435  57.2988
210.667  8.379  348.185  64.7896
209.42  32.9083  418.901  74.5627
210.607  61.1611  468.464  53.9291
212.267  49.9451  455.059  62.7737
211.931  19.801  374.236  71.0621
210.487  15.8331  361.893  70.1238
211.53  44.6778  447.379  66.9484
210.003  35.3908  426.618  73.2126
211.635  45.7696  449.219  66.1356
210.994  -2.21196  336.567  55.8479
210.733  -5.10346  333.793  53.4283
209.833  41.7949  443.844  69.803
208.324  23.9607  383.563  75.7025
208.235  39.5733  441.063  72.1667
209.324  28.8065  403.344  75.3735
212.366  48.3456  452.592  63.9307
208.969  30.535  410.313  75.4967
211.699  31.0369  410.774  73.1018
212.251  24.4313  388.478  72.3501
212.121  13.183  358.986  67.2231
211.908  -9.19438  332.5  49.252
210.483  35.0018  424.849  73.0105
213.956  31.9277  412.662  71.0615
210.362  43.0506  445.745  68.6739
211.853  39.7093  436.342  69.8364
209.538  22.7358  380.38  74.2658
211.099  43.1821  445.031  68.1862
208.744  53.3247  463.034  61.2811
210.599  33.7258  420.603  73.3716
209.691  30.2688  408.913  74.9215
212.282  56.7409  463.19  57.3106
210.747  57.0853  464.847  57.4607
212.158  24.3816  388.255  72.4208
210.517  46.3587  451.616  66.2432
212.73  -5.12333  336.677  52.4609
210.253  55.0094  463.256  59.3821
211.36  34.9271  423.713  72.3719
211.37  58.2144  465.374  56.3193
211.901  23.0728  383.882  72.3059
206.699  4.413  335.521  63.7245
209.094  49.8742  458.588  64.0739
211.326  43.5768  445.527  67.8006
210.784  37.887  432.97  71.5014
210.993  6.59228  346.206  63.1945
213.844  51.8084  456.014  60.7105
209.55  -15.3273  325.8  44.5586
210.377  17.5597  365.949  71.2154
210.914  39.2972  436.496  70.6685
210.855  40.0934  438.534  70.2544
208.8  1.39467  336.308  60.0669
213.949  19.9883  377.139  69.4269
211.146  -6.34082  333.463  52.14
210.597  32.9638  418.046  73.6011
207.986  -11.7103  325.596  48.4798
209.973  46.613  452.732  66.2998
210.23  21.5038  377.112  73.2208
210.515  45.4412  450.051  66.9176
206.713  22.0426  373.94  76.4259
208.572  53.2353  463.126  61.4104
213.277  10.9456  356.735  64.8885
211.398  24.5656  388.338  73.1369
208.7  62.4292  470.756  53.1766
210  21.8627  377.985  73.5556
212.951  57.7316  463.631  56.284
210.978  20.5447  375.127  72.1912
209.214  41.6788  444.49  70.2257
210.74  52.448  459.935  61.3704
210.517  55.7608  463.767  58.6625
212.001  17.1355  367.428  69.6867
209.734  40.9959  442.2  70.3781
212.329  22.5835  382.762  71.7808
212.196  21.0399  378.055  71.352
206.647  31.377  415.669  77.2537
207.811  19.9696  368.502  74.555
209.461  32.1332  416.051  74.7462
208.49  6.35759  341.322  64.4618
211.742  1.33296  341.16  58.4815
205.358  46.7421  459.547  68.0521
208.59  16.1941  359.278  71.7751
208.751  -2.78977  332.528  56.3841
209.653  35.1375  426.23  73.5784
211.622  36.474  428.038  71.5671
212.315  42.2787  441.636  68.0707
211.55  55.6446  462.704  58.4512
209.191  57.9105  466.941  57.1445
210.448  46.8411  452.495  65.9145
207.588  56.1472  466.91  59.1116
208.981  14.0303  355.09  70.0565
211.158  45.7234  449.726  66.4022
209.85  -0.99988  335.828  57.4643
211.613  67.2809  472.177  48.2521
210.602  43.2923  445.908  68.3817
210.585  26.7962  395.773  74.211
208.789  -1.02495  334.056  57.9428
210.047  37.5462  432.978  72.1764
209.135  1.96439  337.464  60.3945
210.692  50.9994  458.196  62.5669
211.426  55.0834  462.227  58.9596
209.913  19.9568  371.891  72.8228
212.687  12.1343  357.913  66.1169
210.943  61.8006  468.721  53.2876
208.158  61.8515  470.756  53.8074
210.119  25.1786  389.633  74.3984
210.035  18.9502  369.152  72.2308
211.408  48.5451  453.982  64.2031
213.325  51.8109  456.52  60.9158
211.183  35.7851  426.497  72.1757
210.458  39.4199  437.406  70.8917
213.022  -8.8926  334.207  49.0181
211.855  45.7123  448.851  66.0664
211.199  44.9554  448.305  66.9253
208.782  51.2308  460.647  63.0542
211.316  -15.4811  327.921  43.7782
211.698  53.0148  459.634  60.5726
209.725  0.765007  337.276  59.0614
209.107  3.84574  339.436  62.019
212.996  13.9104  361.822  67.0289
209.464  48.6421  456.459  64.9322
212.98  29.7251  406.016  72.1397
209.926  27.1443  396.899  74.8236
212.631  55.4536  461.534  58.2679
213.129  8.79923  352.994  63.4827
213.091  11.1923  356.87  65.1897
212.269  61.5372  467.586  53.218
210.076  51.632  459.665  62.2739
212.779  54.5956  460.446  58.9177
208.72  -21.5523  322.004  38.9573
212.808  37.7187  430.202  70.1739
210.553  16.4456  363.459  70.4402
209.842  41.0621  442.197  70.273
211.265  46.3547  450.676  65.8958
210.716  15.699  361.976  69.8669
211.719  19.7713  373.878  71.2278
211.517  23.2975  384.255  72.7089
209.987  42.6931  445.531  69.118
208.731  50.6164  459.964  63.5875
210.551  26.2501  393.768  74.1818
210.759  28.521  402.116  74.1233
209.608  48.5016  456.079  64.9867
213.779  15.5824  366.461  67.4068
209.744  18.2448  366.719  72.0952
211.408  -0.413073  338.87  57.1874
213.733  5.9382  349.819  60.9611
211.141  26.6864  395.55  73.7056
211.506  15.2101  362.193  68.9652
212.706  52.2191  457.656  60.8389
212.611  42.5514  441.857  67.7313
210.236  45.9339  451.264  66.6889
209.447  37.9855  435.025  72.3465
211.237  35.741  426.308  72.1536
210.752  24.7109  388.388  73.741
208.962  30.6022  410.582  75.4913
211.03  -17.5681  326.488  41.9538
211.258  43.055  444.568  68.1823
211.455  7.81207  348.727  63.8539
208.744  -18.4562  323.333  41.8838
211.404  18.2485  369.338  70.7563
211.673  64.1525  470.002  51.0461
209.828  30.1886  408.548  74.8148
210.125  35.188  425.836  73.2053
210.946  28.6523  402.583  73.9572
210.646  25.2436  390.194  73.9422
210.783  29.233  404.711  74.0773
210.183  57.2158  465.461  57.501
210.568  21.5873  377.795  72.9629
211.486  45.3437  448.648  66.509
209.577  51.2798  459.793  62.7401
207.713  28.7746  403.533  76.7852
212.401  39.6933  435.654  69.4886
213.301  36.9169  427.572  70.1584
210.763  52.6662  460.17  61.1831
210.459  44.9833  449.309  67.2753
209.537  44.2834  449.278  68.2343
206.479  23.9742  381.544  77.3221
212.099  48.1266  452.554  64.2125
210.283  32.2705  415.895  74.0384
208.925  39.7549  440.438  71.6398
209.51  34.0177  422.686  74.1229
210.706  30.4483  409.138  74.029
211.579  -13.6196  329.29  45.3841
210.838  44.7893  448.462  67.2242
210.962  45.7824  450.074  66.4548
209.533  39.9213  439.944  71.1699
209.153  37.3021  433.513  72.9101
211.845  -15.9408  328.316  43.1552
209.914  48.0561  455.047  65.2129
212.058  18.5019  370.932  70.3473
209.563  46.0224  452.303  66.9324
209.781  18.4877  367.449  72.196
210.954  24.399  387.455  73.4924
209.323  28.8298  403.436  75.3737
209.172  19.883  370.527  73.4002
212.614  30.6135  409.011  72.3776
208.562  13.7242  353.613  70.1342
210.772  8.65026  348.782  64.9307
208.83  18.9046  367.025  73.1806
210.029  48.0072  454.831  65.2032
209.56  20.7913  373.945  73.4949
212.095  26.3118  394.586  72.8156
210.441  -9.92887  330.017  49.2077
209.713  52.3513  460.914  61.8004
208.198  38.7626  439.023  72.695
209.725  38.9583  437.237  71.6213
211.532  8.75547  350.275  64.5185
211.199  -23.3946  323.968  36.4613
211.936  49.9207  455.383  62.9293
212.364  28.139  400.797  72.7093
210.144  -16.1866  326.109  43.5508
211.057  14.4253  359.738  68.8146
211.412  12.3837  356.257  67.2048
209.76  30.3691  409.262  74.8482
210.802  36.0446  427.694  72.3488
210.592  35.5426  426.412  72.7134
210.007  38.2813  435.055  71.8162
209.841  29.0965  404.38  74.9065
214.342  12.2761  360.722  64.9818
210.546  34.6698  423.728  73.0883
210.593  43.5786  446.486  68.1913
213.212  37.995  430.509  69.7652
210.089  20.9723  375.249  73.1256
212.038  55.7392  462.365  58.2208
211.555  -19.6698  326.064  39.818
209.957  33.5171  420.512  73.945
211.316  18.6751  370.334  71.0443
208.584  -4.58854  330.895  54.8308
208.88  42.5934  446.929  69.7759
211.557  51.4614  457.858  61.8728
210.433  37.3257  431.858  72.0223
209.716  45.0517  450.426  67.5862
212.562  52.3307  457.94  60.8056
209.267  38.1292  435.679  72.3854
212.066  26.3702  394.772  72.8489
211.977  -10.2501  331.886  48.2747
210.897  27.1007  396.964  73.9591
209.321  30.2995  409.205  75.2332
212.332  22.1618  381.494  71.6411
213.566  5.42063  348.871  60.6746
208.717  -30.7701  318.679  30.1535
214.597  47.5463  448.934  63.4387
213.517  -16.5026  329.992  41.9851
211.166  37.9169  432.579  71.2249
210.902  17.2724  366.069  70.6393
212.536  42.1679  441.135  68.0072
211.296  23.5765  384.97  72.9823
208.861  27.1758  396.784  75.7715
211.975  36.0866  426.556  71.4678
209.431  -36.4579  317.529  24.5268
213.542  15.0978  365.089  67.3177
210.959  51.3669  458.374  62.1716
210.691  42.8983  444.992  68.5976
209.071  42.0515  445.508  70.0506
211.228  -24.0444  323.719  35.8427
209.36  62.5284  470.361  52.9604
207.031  24.6093  384.911  77.0097
210.689  44.4962  448.115  67.5059
210.592  21.7266  378.265  72.9947
211.154  -6.94579  333.032  51.5967
210.26  -3.97162  333.965  54.6504
209.807  54.9887  463.666  59.5323
207.075  43.4651  451.475  70.0258
210.418  5.51113  343.775  62.672
210.918  24.0779  386.332  73.4473
207.456  36.8783  434.863  74.2761
209.47  15.5399  359.387  70.7059
207.121  6.26342  338.511  65.1157
211.37  27.5361  398.611  73.5665
208.791  11.0072  348.894  67.9903
213.588  66.4051  470.534  48.6803
208.165  18.3022  364.071  73.3729
209.889  42.9078  446.109  69.0247
210.685  19.0211  370.347  71.7346
214.162  46.5277  447.668  64.3413
210.452  26.4708  394.536  74.2966
209.611  57.0927  465.855  57.7595
209.161  16.9024  362.14  71.7837
209.525  -15.6061  325.63  44.3068
212.881  29.2137  404.359  72.2494
209.432  58.0583  466.859  56.9544
210.109  48.2169  455.044  65.0063
210.574  48.1304  454.347  64.8776
210.97  53.3099  460.707  60.5816
208.642  52.5855  462.352  61.9483
211.086  54.7252  462.162  59.3662
207.674  25.9008  390.985  76.6947
209.134  -7.10608  329.981  52.3123
207.852  19.3793  366.702  74.2154
211.011  23.6397  384.933  73.2509
209.901  21.2471  375.867  73.3988
210.196  52.9834  461.126  61.1111
209.753  39.5012  438.585  71.2874
211.019  41.2694  441.057  69.4521
210.805  39.3507  436.772  70.7089
213.045  42.7934  441.854  67.3305
209.565  -16.7095  325.138  43.2614
209.581  63.0462  470.569  52.4481
210.867  7.41862  347.136  63.9203
209.417  56.2188  465.231  58.5761
212.07  57.7211  464.336  56.5473
211.691  32.5737  415.925  72.812
211.143  35.3143  425.119  72.3922
208.938  16.8424  361.573  71.9173
208.97  -4.04523  331.904  55.1589
210.871  17.5883  366.819  70.8378
211.75  21.9838  380.363  72.0861
209.135  -26.0284  320.736  34.5815
210.834  48.7591  454.968  64.2826
210.328  54.0222  462.143  60.1962
209.934  47.0524  453.486  65.9821
209.104  38.4277  436.731  72.3228
212.923  12.7651  359.468  66.358
211.859  58.8757  465.586  55.6203
213.06  43.5111  443.294  66.8818
211.228  32.4572  415.852  73.2189
209.087  43.3261  448.095  69.1493
209.972  63.5889  470.683  51.882
212.406  35.0367  423.072  71.5309
212.219  20.8448  377.521  71.2559
211.526  44.223  446.528  67.2604
213.253  40.9851  437.709  68.247
208.497  33.6478  422.547  75.0408
212.137  15.5533  363.963  68.6839
209.666  27.671  398.881  75.0808
210.189  15.2004  359.919  69.9547
211.392  57.9111  465.075  56.5737
210.187  45.6017  450.759  66.9573
211.271  38.2294  433.287  70.997
211.097  31.8281  413.798  73.4664
209.523  53.7828  462.702  60.6505
212.062  26.534  395.323  72.8713
212.091  12.3639  357.367  66.7029
209.552  31.4756  413.547  74.8261
213.371  9.92442  355.169  64.116
209.842  16.5184  362.407  71.0317
211.118  45.4721  449.335  66.6013
212.83  36.0928  425.742  70.8288
211.442  -14.2179  328.775  44.8904
213.613  49.9943  453.725  62.1647
210.894  43.3905  445.717  68.1585
209.335  63.3321  470.929  52.2342
208.058  3.26257  336.882  62.0573
211.403  -1.62439  337.725  56.1521
210.469  23.0989  382.615  73.5704
211.182  -15.5907  327.697  43.7275
210.557  31.5861  413.286  73.9657
211.283  31.675  413.162  73.3417
207.84  31.9135  416.681  76.1296
211.316  50.1136  456.331  63.0308
208.689  47.6056  455.959  66.0718
215.066  46.0802  445.951  64.1585
207.331  0.171749  332.583  59.6679
208.616  16.5557  360.231  71.9836
209.131  12.2878  351.888  68.719
211.888  43.619  444.905  67.4671
210.083  38.4269  435.341  71.6867
210.72  14.6182  359.569  69.1886
212.497  48.7915  453.127  63.5431
209.803  42.4842  445.357  69.3594
209.718  30.5861  410.104  74.8517
210.477  27.3176  397.666  74.3459
210.453  38.4436  434.891  71.4338
210.538  -18.8475  325.284  40.9336
210.081  36.9278  431.169  72.4613
209.617  19.5526  370.236  72.8733
209.135  38.3804  436.557  72.3298
209.335  51.8377  460.733  62.3577
208.426  52.2377  462.21  62.314
211.332  -7.98927  332.54  50.5845
210.426  38.7454  435.722  71.2886
210.336  33.79  421.066  73.5582
210.62  50.0572  457.037  63.3492
209.62  53.965  462.795  60.465
210.642  48.9754  455.506  64.1937
209.339  52.2851  461.247  61.98
210.267  45.3433  450.202  67.1081
210.125  10.8457  351.173  66.9996
210.586  47.0518  452.66  65.6938
212.787  42.5135  441.57  67.6507
209.741  30.4875  409.719  74.8469
213.503  31.8719  412.685  71.4499
211.3  42.7001  443.785  68.3899
213.872  27.4046  398.618  71.3422
209.312  21.689  376.527  74.0776
209.185  -2.25982  333.662  56.6636
209.367  53.912  462.999  60.5877
208.788  38.8808  438.413  72.2575
210.874  8.58969  348.871  64.8195
211.62  55.061  462.023  58.9168
212.324  38.465  432.672  70.1629
208.865  58.0545  467.346  57.0953
211.676  8.68766  350.417  64.3735
207.687  25.8037  390.576  76.6681
211.644  52.1662  458.657  61.2769
206.46  23.3486  378.836  77.1389
209.462  47.5117  454.805  65.8284
211.189  53.1356  460.285  60.6507
