#  RA  Dec  l  b
205.001  4.43076  332.093  64.5161
207.609  -11.559  325.153  48.7496
205.649  1.83645  330.935  61.8937
207.28  -47.9773  312.808  13.7843
206.133  5.15054  335.195  64.6422
206.262  41.3049  88.5187  72.0524
207.39  -24.2801  319.501  36.7135
203.566  -51.6096  309.667  10.7005
205.104  -2.10019  326.84  58.4787
204.686  16.9041  352.296  75.0264
204.79  20.2119  3.10623  77.08
208.107  -0.738407  333.15  58.5077
204.463  -48.6474  310.78  13.515
205.805  -3.25618  327.274  57.1471
206.451  14.0564  349.762  71.7886
206.592  -20.5563  319.92  40.4956
207.374  -18.0228  321.848  42.7054
203.356  -30.4373  313.547  31.5668
204.648  -50.4601  310.557  11.7114
207.281  -54.4672  311.318  7.46163
209.569  12.2231  352.613  68.3763
204.485  -18.3696  318.115  43.1262
204.216  -34.1851  313.531  27.7493
205.098  -36.5547  313.779  25.2829
205.392  -44.7043  312.218  17.2608
204.22  -21.4857  316.801  40.1584
205.751  22.6007  14.5713  77.4667
205.356  -36.2329  314.079  25.5537
207.368  -11.2526  324.975  49.1184
204.044  -43.7924  311.407  18.3412
207.77  -12.925  324.677  47.4119
203.839  -6.59299  322.009  54.6431
204.97  15.8955  350.403  74.111
203.696  2.45593  327.575  63.2341
207.663  23.9527  22.8311  76.2801
207.217  -4.535  328.752  55.4303
204.199  -50.5935  310.246  11.6322
207.473  -1.36032  331.545  58.2255
204.302  7.603  334.08  67.6625
205.199  -52.3598  310.535  9.78101
203.887  -34.1609  313.234  27.8261
203.957  -33.0725  313.539  28.8825
202.063  1.21084  323.27  62.6194
207.026  -27.8003  317.956  33.4119
207.562  8.18306  341.956  66.4889
204.088  -0.758612  325.911  60.0931
205.321  31.586  58.2197  78.269
207.735  -27.6144  318.741  33.4231
202.772  -7.91849  319.646  53.661
202.576  -39.0482  311.123  23.2039
203.989  -52.0791  309.847  10.1932
207.238  -19.9355  320.919  40.9179
202.723  -26.834  313.707  35.2102
207.426  -46.2936  313.309  15.4
209.721  -17.9426  324.742  42.0538
206.502  -23.6544  318.735  37.5362
204.103  -18.149  317.705  43.4281
203.289  1.19902  325.763  62.2066
205.409  12.0455  343.338  70.8663
205.352  -33.2258  314.805  28.4904
206.647  -55.5248  310.728  6.50905
202.219  -38.8067  310.867  23.4869
202.558  -11.8473  317.757  49.9038
204.827  -43.7153  312.007  18.3105
203.577  -2.76251  323.67  58.3718
205.847  -28.5943  316.517  32.9024
207.477  28.9723  44.4668  76.9769
200.496  36.9588  91.5243  78.2399
203.248  -17.0313  316.964  44.7046
205.029  -7.85763  323.267  53.0807
206.16  -28.6658  316.814  32.7669
208.242  10.0733  346.218  67.613
205.094  46.2918  99.3403  68.5314
203.465  33.8114  71.7022  78.6881
205.737  -38.4793  313.874  23.2947
206.481  -46.7355  312.549  15.1153
211.029  -44.4086  316.363  16.5583
206.413  -4.64967  327.364  55.6284
204.895  -29.0835  315.419  32.6174
202.574  -47.2491  309.738  15.1078
206.869  -26.5779  318.179  34.6283
202.22  -31.8121  312.145  30.3883
202.547  38.0335  88.6264  76.3965
204.471  -10.3856  321.191  50.8313
204.505  -32.7875  314.12  29.0695
201.46  -12.0883  316.048  49.9047
204.07  -45.0759  311.182  17.0756
205.138  -22.6041  317.53  38.8706
204.313  -18.4636  317.867  43.0747
207.777  -0.735872  332.585  58.6566
207.527  -17.5023  322.256  43.1562
205.589  9.51123  339.62  68.6741
204.225  21.5626  7.10493  78.2528
205.863  -43.2923  312.874  18.5722
208.249  -28.7953  318.869  32.1633
207.662  -31.1889  317.541  29.9966
203.715  -44.1616  311.092  18.0203
206.879  27.1952  36.4427  77.5325
206.4  -27.8561  317.298  33.4993
206.376  26.7194  34.0614  77.9472
204.653  3.80601  330.754  64.0986
208.496  -27.1815  319.664  33.6489
206.422  10.3239  342.757  68.8883
207.515  -14.661  323.5  45.8556
206.105  -27.7413  317.028  33.6751
205.234  -18.916  318.863  42.4185
205.296  -56.5111  309.783  5.69662
206.119  2.46374  332.416  62.2591
204.756  -39.9957  312.729  21.9683
205.877  -56.6798  310.064  5.46827
201.681  -38.2105  310.512  24.1408
202.926  16.9877  347.55  76.2342
205.847  -22.3883  318.414  38.9158
206.017  22.307  13.8116  77.1221
202.308  -34.8726  311.646  27.3581
208.538  -5.28282  330.325  54.2185
204.952  -49.3106  310.975  12.8035
206.48  16.1365  354.671  73.258
205.132  -14.1715  320.519  47.0162
204.879  -52.9975  310.219  9.19189
203.837  -26.6826  314.936  35.1628
205.563  -27.9636  316.406  33.5743
203.239  -34.3591  312.597  27.7315
207.601  -45.2026  313.698  16.432
205.897  -15.5351  320.989  45.4995
206.635  -21.2287  319.727  39.8383
208.808  -42.681  315.234  18.6607
203.097  -8.02414  320.123  53.4745
205.883  -3.95932  326.937  56.4641
206.833  14.6392  351.909  71.963
205.53  -45.7674  312.092  16.2002
205.863  -5.25242  326.081  55.2634
202.679  -44.8521  310.206  17.4636
206.804  -13.4097  323.131  47.2616
203.829  -4.79687  322.941  56.3599
206.329  -5.98043  326.386  54.4184
207.147  -55.0638  311.108  6.89718
205.157  -36.4481  313.855  25.3773
207.087  -34.4853  316.058  26.9308
206.149  -39.6358  313.939  22.0962
204.338  -44.7083  311.447  17.4022
206.934  23.0607  18.3111  76.6301
206.708  -43.2238  313.522  18.505
203.415  -11.3537  319.211  50.1781
202.652  -41.7789  310.706  20.5001
206.504  -39.0261  314.376  22.6289
204.289  -34.9523  313.426  26.9855
205.992  -20.5479  319.211  40.6565
205.034  31.3954  57.7187  78.5625
203.678  -7.38286  321.357  53.9328
204.026  -65.5083  307.536  -3.03728
203.834  -51.7694  309.806  10.5147
206.847  -37.2882  315.101  24.2571
203.902  -22.6853  316.079  39.0555
203.391  -49.7026  309.881  12.5992
201.801  9.73279  330.487  70.6657
205.232  27.0788  35.4946  78.9905
204.733  -11.4066  321.125  49.7792
203.663  -12.6688  319.058  48.8445
204.973  -11.719  321.335  49.4128
204.946  5.14166  332.712  65.1788
207.296  -5.15587  328.458  54.8275
206.511  -55.8913  310.574  6.16711
204.191  -40.3168  312.206  21.7365
208.626  10.7163  348.063  67.8737
206.353  -23.7377  318.541  37.4918
201.592  -5.38715  318.777  56.4056
206.657  -6.51656  326.579  53.801
203.723  -37.4868  312.39  24.5848
201.086  1.26333  321.262  62.9575
205.02  -54.1205  310.088  8.07324
204.622  -29.7388  314.976  32.0295
205.462  -62.085  308.787  0.211414
205.468  5.21514  333.892  65.0094
207.395  -23.3964  319.816  37.5608
205.092  1.88186  329.893  62.164
202.689  -44.491  310.273  17.8189
205.521  -38.8843  313.601  22.9351
204.363  -9.19415  321.574  52.0036
206.668  -50.7588  311.777  11.161
206.431  -40.8047  313.886  20.9086
208.652  -38.6082  316.245  22.624
206.523  -23.5707  318.786  37.6119
207.348  -10.9096  325.125  49.4476
208.259  -28.7956  318.88  32.1604
205.922  10.6708  342.189  69.4552
205.366  -32.2093  315.074  29.4794
206.757  37.8576  78.9734  74.1436
208.163  8.69926  343.922  66.5665
206.674  -16.7215  321.508  44.1472
205.597  -17.1252  319.973  44.0532
203.799  -2.76193  324.07  58.3018
207.282  -7.93944  326.686  52.2506
205.678  8.23544  338.014  67.5439
204.374  -9.04422  321.662  52.1437
208.023  -59.6448  310.527  2.32864
205.182  -33.1477  314.667  28.5975
207.994  -24.7893  319.976  36.0698
206.017  -47.3435  312.095  14.5888
203.814  -5.33496  322.622  55.8519
205.593  -29.2665  316.073  32.3013
204.346  -32.8776  313.949  29.0086
207.835  -23.3918  320.306  37.4497
202.74  -11.3367  318.214  50.358
205.193  -37.1236  313.73  24.7107
206.248  28.2432  41.3938  78.0981
202.891  -23.8071  314.617  38.1518
207.284  -7.9894  326.66  52.2032
207.249  -17.3986  321.953  43.3362
204.912  -46.5791  311.489  15.4893
205.255  -35.8896  314.072  25.9064
204.933  -10.4255  321.86  50.6621
204.822  -21.1299  317.625  40.3719
205.371  -26.4594  316.633  35.0765
203.392  -31.769  313.288  30.2534
205.077  -27.5009  316.03  34.124
206.071  -1.39138  329.073  58.7712
205.588  26.9215  34.785  78.6643
206.483  -2.066  329.287  57.9891
203.888  -51.1597  309.947  11.1094
204.881  -24.283  316.731  37.296
202.597  29.2021  48.7759  81.172
203.325  -28.9177  313.861  33.0634
205.9  -47.4971  311.982  14.4552
205.784  -52.7847  310.803  9.29429
205.333  12.6507  344.27  71.3963
201.483  -3.48414  319.461  58.2756
207.714  -42.4094  314.481  19.125
203.531  -17.1177  317.305  44.5588
205.99  -26.712  317.214  34.6981
207.223  -7.23466  327.02  52.928
205.53  34.1402  68.7929  77.0542
205.478  26.9427  34.8591  78.7634
209.574  7.9719  345.587  65.1467
202.714  -8.21422  319.425  53.39
207.472  31.9373  57.1537  76.4215
207.339  -51.1451  312.11  10.6907
204.549  -34.9706  313.656  26.9248
205.977  -52.6371  310.949  9.41507
204.276  -0.758837  326.263  60.0273
206.648  14.9626  352.225  72.3193
208.927  6.43682  342.255  64.2834
204.58  -51.7474  310.272  10.4542
206.065  -44.938  312.657  16.9332
208.285  -44.4724  314.374  17.0231
207.73  -30.4225  317.842  30.7202
206.763  3.11998  334.295  62.5544
207.363  -16.0689  322.667  44.5675
206.917  -42.4671  313.862  19.2072
205.589  -5.3204  325.59  55.2947
202.714  13.2596  338.468  73.3489
205.132  -13.6218  320.745  47.5441
206.511  -33.3853  315.835  28.1138
205.896  22.9257  16.1913  77.4706
206.833  -0.738034  330.934  59.06
202.32  -39.1165  310.898  23.1686
205.909  -13.8714  321.705  47.0879
204.001  -2.05574  324.879  58.9032
208.543  -28.9071  319.124  31.9836
205.182  -35.8872  314.008  25.9214
203.932  12.1674  339.845  71.7879
206.042  32.1859  59.9212  77.4903
208.636  -13.1341  325.735  46.9234
207.198  9.93875  343.831  68.1288
203.293  25.4274  24.9629  80.4942
204.42  -58.3265  308.98  4.00044
203.827  -23.4982  315.766  38.2772
205.051  -38.3941  313.321  23.4911
202.447  3.2123  325.547  64.3864
205.501  -22.3335  318.033  39.0501
201.922  -51.7543  308.62  10.716
206.437  -36.7189  314.897  24.887
207.823  -43.7527  314.221  17.8022
203.882  26.3518  30.9131  80.1293
204.074  -0.101047  326.352  60.7138
205.651  8.2804  338.014  67.5965
205.827  -49.3106  311.549  12.6904
204.61  -4.01612  324.735  56.8519
202.959  4.58822  327.841  65.4865
206.731  -36.8945  315.104  24.6614
207.104  -30.7142  317.149  30.5787
204.582  -24.9208  316.217  36.7376
205.375  8.51434  337.714  67.9376
210.871  -14.0751  328.136  45.2405
203.548  -41.9852  311.371  20.1842
206.977  23.4725  20.0507  76.7327
203.28  -7.95299  320.449  53.4944
205.046  -28.6412  315.689  33.0193
205.537  -58.4093  309.541  3.80944
206.615  -36.2036  315.183  25.3549
208.261  -35.0422  316.943  26.1468
208.597  -10.9006  326.886  49.0202
207.402  -21.9104  320.363  38.9834
206.664  -40.981  314.026  20.6973
201.1  21.2189  356.507  80.4428
208.463  16.5408  359.897  72.0883
205.913  -30.0516  316.176  31.473
209.138  -24.2659  321.4  36.2586
206.839  -19.1467  320.746  41.7817
203.602  -33.1573  313.187  28.8566
204.242  -37.7032  312.789  24.2948
203.192  -47.5203  310.12  14.7731
206.393  -34.1081  315.534  27.4345
201.394  -2.78735  319.638  58.972
204.007  -14.1698  318.973  47.3076
205.903  -32.6215  315.474  28.9755
201.851  -54.3105  308.21  8.19163
202.438  -23.2456  314.235  38.7831
205.352  -44.1838  312.299  17.7764
204.242  -26.0625  315.533  35.692
206.81  27.7233  38.887  77.6099
205.45  -4.76523  325.699  55.8634
207.562  17.1938  359.79  73.1697
205.141  -30.5266  315.289  31.1628
205.935  -66.2957  308.155  -3.95662
207.014  -22.2503  319.796  38.7593
207.116  -9.77977  325.397  50.587
206.52  -28.4767  317.234  32.8721
207.796  -52.1677  312.152  9.6303
208.786  -40.6125  315.788  20.6625
207.338  40.6226  85.0892  71.9783
203.945  -16.2007  318.157  45.3554
205.817  -4.60379  326.41  55.8864
207.225  -36.6758  315.585  24.7791
204.43  3.16176  329.696  63.6016
205.477  -9.14458  323.297  51.7196
209.997  22.9095  21.4864  73.923
206.162  -25.0175  317.918  36.3002
203.375  -2.05184  323.734  59.1098
207.414  1.82285  334.242  61.1036
210.675  -16.4396  326.632  43.1275
202.172  -39.1544  310.768  23.1493
207.307  -23.5287  319.673  37.4562
208.107  -48.275  313.289  13.3654
204.58  -40.9092  312.395  21.0987
204.47  -54.3583  309.724  7.89907
205.416  20.2528  4.69813  76.6155
208.691  13.8168  354.065  70.1106
204.63  -24.1581  316.488  37.4704
204.724  1.86243  329.154  62.2924
203.561  -55.4752  309.01  6.88986
208.894  -37.3228  316.816  23.8125
205.934  -16.6948  320.571  44.3775
206.98  -11.3724  324.365  49.1337
200.498  35.0341  85.2329  79.7465
207.01  9.56266  342.841  67.9323
205.3  -29.3696  315.751  32.2597
201.696  -43.7039  309.657  18.7053
206.022  -0.748497  329.479  59.3811
203.957  -18.9004  317.278  42.7307
204.147  -14.3891  319.083  47.0611
208.256  8.8013  344.26  66.5942
204.887  -2.70539  326.047  57.99
209.37  3.67355  339.714  61.7332
205.76  -44.8021  312.465  17.1115
205.903  -26.4916  317.188  34.9308
206.992  -37.8513  315.078  23.6826
203.474  13.3166  340.718  72.9923
202.183  -34.0283  311.688  28.208
208.001  -35.5562  316.566  25.7059
200.715  1.25254  320.471  63.0487
207.298  -6.50843  327.584  53.5752
207.001  16.27  356.178  72.9803
205.376  -35.6937  314.225  26.0769
205.917  -54.0137  310.63  8.07476
206.75  -39.8317  314.377  21.8012
203.792  -58.4603  308.631  3.92599
207.906  -45.2565  313.901  16.3285
207.841  7.69208  341.833  65.9278
207.239  -25.0839  319.062  35.9787
207.144  -0.100345  332.016  59.5048
203.317  -51.7363  309.491  10.6012
200.644  -49.2331  308.139  13.323
205.574  -27.417  316.572  34.1033
205.128  -34.0276  314.402  27.748
207.485  -22.8144  320.127  38.0952
208.128  -43.0626  314.624  18.4173
204.888  -24.2883  316.737  37.2895
207.001  -30.8191  317.018  30.4998
204.944  -30.3623  315.137  31.3605
203.618  -51.2731  309.757  11.0267
206.22  17.4619  357.613  74.328
203.864  -50.9351  309.972  11.3333
203.763  -21.4233  316.276  40.3149
207.632  -22.3308  320.469  38.5194
204.884  7.79815  335.658  67.5598
206.118  -49.056  311.794  12.9002
201.047  9.84986  328.556  71.0734
204.158  15.9487  348.383  74.6745
206.256  -2.03656  328.915  58.1052
204.176  -59.8962  308.578  2.47766
204.975  -0.100587  328.056  60.3848
206.173  -46.9536  312.288  14.9476
207.96  -39.8597  315.34  21.5514
202.216  -53.8772  308.486  8.58984
204.61  -41.0551  312.389  20.9512
205.772  9.99747  340.775  68.9824
207.773  -52.1546  312.141  9.64644
205.73  12.0866  344.18  70.7124
207.03  -15.1606  322.637  45.5305
205.208  -25.2253  316.816  36.3104
203.939  1.19413  327.057  61.9714
205.806  8.39411  338.513  67.6137
205.984  -16.0428  320.896  44.9891
205.376  -29.0732  315.908  32.533
205.687  -21.6333  318.479  39.6836
206.013  -21.7533  318.819  39.489
206.194  28.8547  44.3685  78.1063
205.693  9.57751  339.957  68.6739
206.822  31.6813  56.7909  77.025
204.789  26.0018  29.5946  79.2744
204.197  -58.6363  308.809  3.71628
209.838  26.0834  32.8401  74.7948
204.485  25.7511  28.0093  79.5034
205.909  -55.7102  310.279  6.41433
204.552  -25.2845  316.082  36.3893
208.865  -23.992  321.21  36.5959
206.156  -32.0544  315.863  29.4775
208.339  -31.0478  318.23  29.977
206.277  -34.8812  315.228  26.7049
204.295  -6.64085  322.729  54.4625
205.831  1.18146  330.709  61.2225
204.87  5.17075  332.58  65.2385
206.401  -52.6876  311.194  9.31219
206.244  -30.3096  316.429  31.1542
203.516  -10.2878  319.798  51.1819
206.552  4.39911  335.215  63.7826
203.216  -51.9782  309.388  10.3727
208.619  -10.6491  327.059  49.2459
201.809  6.50399  326.951  67.6902
206.658  -41.2368  313.96  20.4491
208.74  -24.8318  320.76  35.8302
208.941  -5.16777  331.031  54.156
208.503  -60.4506  310.569  1.48892
205.013  -34.4049  314.207  27.3994
204.2  3.25131  329.302  63.7752
203.179  -36.695  312.077  25.442
206.4  -45.185  312.842  16.6411
207.545  -5.25411  328.787  54.6409
204.318  -39.8628  312.402  22.1639
206.342  -7.95953  325.246  52.5592
205.337  -13.6114  321.032  47.4979
204.118  -27.4707  315.034  34.3398
202.883  -45.433  310.257  16.8671
205.87  -38.0317  314.092  23.7088
203.602  -16.5806  317.575  45.0652
206.563  9.58009  341.9  68.1997
204.16  -45.3278  311.199  16.8164
201.843  6.61562  327.14  67.7819
207.464  -2.69212  330.486  57.0202
210.403  -21.5256  323.91  38.4696
205.837  -40.7113  313.437  21.0983
206.567  -28.015  317.421  33.3085
206.411  -41.5219  313.699  20.213
201.056  10.6732  329.614  71.825
205.897  14.155  348.673  72.2188
208.818  27.5599  38.3409  75.8277
204.385  15.9755  349.064  74.55
203.97  -49.6176  310.275  12.6187
206.798  -19.4271  320.588  41.5242
205.007  11.1833  340.874  70.3861
203.729  -11.9308  319.442  49.5413
209.033  -44.9196  314.793  16.456
206.304  -40.689  313.813  21.0429
207.302  1.19208  333.445  60.5942
208.593  -32.4132  318.039  28.6046
207.593  -1.39703  331.72  58.1411
204.278  -30.503  314.445  31.3449
205.047  -31.4766  314.955  30.2536
208.414  34.7671  66.5769  74.655
203.878  -46.3648  310.803  15.8315
209.512  -15.6184  325.606  44.3
206.678  1.79664  332.853  61.4142
205.715  -9.06096  323.699  51.7245
202.683  -14.0852  317.157  47.6976
208.448  -4.59774  330.674  54.879
207.483  -45.0734  313.645  16.5772
209.117  -8.93206  328.782  50.6457
207.751  -36.3235  316.132  25.0157
205.081  -40.4825  312.886  21.4416
207.003  -43.322  313.719  18.3607
205.053  -29.9302  315.356  31.7613
205.55  3.08969  331.895  63.0701
205.989  -37.7075  314.27  24.0044
205.664  -38.5101  313.807  23.2768
204.798  -5.92312  323.94  54.9882
208.044  -4.57828  330.047  55.0627
205.625  -37.9664  313.901  23.8144
204.896  -31.8463  314.717  29.9205
203.21  -31.6747  313.133  30.3749
205.272  -20.3484  318.418  41.0248
205.988  -7.95036  324.707  52.6861
201.225  -40.4948  309.774  21.9314
206.627  5.09977  336.139  64.3599
205.324  -38.7491  313.469  23.0996
204.773  33.893  69.2395  77.7216
205.513  -26.9812  316.633  34.5395
204.013  -24.9016  315.593  36.8702
205.297  -37.6781  313.691  24.1512
205.993  -37.1391  314.411  24.5581
204.361  -2.05955  325.532  58.7779
206.011  -10.4732  323.424  50.2929
208.029  -41.7741  314.886  19.6839
206.907  -2.00672  330.064  57.8733
207.07  26.573  33.6512  77.3164
206.962  -31.6946  316.727  29.6606
205.368  -35.111  314.358  26.6473
208.675  18.4871  5.54214  73.077
203.147  -25.8925  314.387  36.0615
209.478  -35.95  317.726  25.0037
204.381  -38.2749  312.785  23.7128
206.771  -24.4246  318.775  36.7284
204.816  25.6851  27.9437  79.1985
205.681  11.4245  342.892  70.2071
203.515  -33.0371  313.132  28.9884
205.816  -41.2418  313.299  20.5835
204.838  -49.2661  310.909  12.8613
208.962  -36.4571  317.13  24.6315
207.208  -20.3706  320.717  40.5097
203.363  11.0501  336.508  71.1289
205.195  -37.8796  313.559  23.971
210.642  -30.3498  320.653  30.0615
206.267  -5.99611  326.277  54.4259
204.515  -46.9063  311.148  15.2195
207.914  0.548426  333.952  59.7422
206.814  -23.9417  318.984  37.1831
205.171  -50.4652  310.89  11.6432
207.011  -2.67989  329.734  57.2155
